attribute,privileged,unprivileged,n_priv,n_unpriv,recall_priv,recall_unpriv,SPD,EOD,AOD
gender,M,F,284,216,0.035211267605633804,0.032407407407407406,-0.004997606333025151,-0.002803860198226399,-0.003916655044774488
age_band,0-35,35+,339,161,0.04424778761061947,0.012422360248447204,0.0031930852134340534,-0.03182542736217227,-0.014131116681396168
disability,N,Y,446,54,0.02914798206278027,0.07407407407407407,-0.010451261820707956,0.0449260920112938,0.016948763008363118
imd,advantaged,disadvantaged,231,254,0.021645021645021644,0.047244094488188976,-0.006536736223237305,0.02559907284316733,0.009359115975210773
