model,seed,Recall@10,NDCG@10,MRR,gender_recall_gap,age_band_recall_gap,disability_recall_gap,imd_binary_recall_gap,gender_SPD,gender_EOD,gender_AOD,age_band_SPD,age_band_EOD,age_band_AOD,disability_SPD,disability_EOD,disability_AOD,imd_SPD,imd_EOD,imd_AOD,run_time_sec
llm_gemini,0,0.028,0.017068431499870577,0.01381111111111111,0.004966460268317853,0.008160956690368454,0.006895230798697569,0.04048582995951417,-0.00309517944248959,0.004966460268317853,0.0008863429391296161,0.0028419701581441914,-0.008160956690368454,-0.0026022320511281324,-0.016286822184588344,-0.006895230798697569,-0.011643485873045319,0.0006682319068033529,0.023318447985265243,0.011874160766315794,1902.763253211975
llm_gemini,1,0.05,0.02574516071689893,0.01865793650793651,0.00402576489533011,0.054285714285714284,0.027173913043478257,0.06538461538461539,0.007164939282443661,-0.00402576489533011,0.0016277022274288483,0.009908039972439012,-0.014285714285714284,-0.0020613568502394694,0.0011220842055419747,-0.027173913043478257,-0.012876435730068962,-0.0025748849587626105,0.029829059829059833,0.013458557774593045,1786.2386209964752
llm_gemini,2,0.034,0.01694068379722698,0.01163015873015873,0.002803860198226399,0.04424778761061947,0.0449260920112938,0.047244094488188976,-0.005148717345849631,-0.002803860198226399,-0.003992979173571998,0.003059787036142271,-0.03182542736217227,-0.014198470825677597,-0.010334215142492685,0.0449260920112938,0.017007903810785523,-0.006353912511001827,0.02559907284316733,0.00945150326272001,1701.8070378303528
llm_gemini,3,0.03,0.01657323866486182,0.012591269841269842,0.006535314905358958,0.03125,0.009628481518012308,0.03875968992248062,0.0014143798872650742,-0.006535314905358958,-0.0025233480018556267,0.007302871928746388,-0.0042229729729729715,0.0015997913614439717,-0.012814827029642296,-0.009628481518012308,-0.0112399662410637,0.0013602518197205551,0.016733258204418944,0.008966514970368803,1700.3259568214417
llm_gemini,4,0.044,0.021443321044365814,0.014687301587301587,0.008526580970221562,0.05970149253731343,0.017777777777777774,0.019683257918552036,-0.001925193437485373,0.008526580970221562,0.0032438196277816064,0.010570855635191827,0.019296981343582355,0.014888319156457917,0.00422638862059696,0.017777777777777774,0.010930790138707899,0.00041512665177992347,-0.019683257918552036,-0.009528460833088167,1711.8265030384064
